id,listing_url,scrape_id,last_scraped,source,name,neighborhood_overview,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
714422883646726427,https://www.airbnb.com/rooms/714422883646726427,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.80 · 1 bedroom · 3 beds · 1 private bath,,394109533,https://www.airbnb.com/users/show/394109533,Alex,2021-03-25,"Livermore, CA",,within an hour,100%,91%,f,https://a0.muscache.com/im/pictures/user/26f31a89-b24f-4986-8818-29243cdee8d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/26f31a89-b24f-4986-8818-29243cdee8d8.jpg?aki_policy=profile_x_medium,Fremont,1,1,"['email', 'phone']",t,t,,Fremont,,37.77136,-122.20811,Private room in home,Private room,2,,1 private bath,,3,[],$76.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,0,0,23,113,2023-12-20,5,3,0,2022-09-26,2023-02-12,4.8,4.6,5.0,4.8,5.0,3.8,4.6,,f,1,0,1,0,0.33
714869520968552375,https://www.airbnb.com/rooms/714869520968552375,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *4.88 · 1 bedroom · 1 bed · 1 bath,"Located in the Adams Point neighborhood, guests are literally 2-3 blocks to the Lake Merritt park area, a movie theatre, shopping of all kinds, Starbucks, a lively Farmers' Market on Saturdays, the Oakland museum, restaurants, bars and more. The Bay Area Rapid Transit (BART) is about a 25 minute walk away, and can connect you to all parts of the Bay Area. The ferry system located in Jack London Square is another great way to see the Bay Area and is worth a visit if time allows.",7486964,https://www.airbnb.com/users/show/7486964,Cynthia,2013-07-14,"Oakland, CA","So a little about your host, ME! I am a digital marketing consultant, elearning instructor, world traveller, casual gym visitor, writer, and lover of food and good times. I'm the rare California native so I know a lot about both parts of our lovely state. While I am not only an AirBnB host, but also a guest.  I enjoy meeting people and hope to meet you when you arrive! 

My general philosophy and practice is to enjoy each day that we have. I'm pretty laid back, and comfortable with exploring on my own or with friends. So no worries if you want your privacy, or want to share a laugh or a meal.",within an hour,100%,95%,t,https://a0.muscache.com/im/users/7486964/profile_pic/1373857772/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7486964/profile_pic/1373857772/original.jpg?aki_policy=profile_x_medium,Adams Point,1,4,"['email', 'phone']",t,t,"Oakland, California, United States",Adams Point,,37.81177,-122.25404,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$109.00,4,90,4,4,1125,1125,4.0,1125.0,,t,8,34,64,154,2023-12-20,16,16,1,2023-01-16,2023-12-02,4.88,4.94,4.88,5.0,5.0,4.94,4.81,,f,1,1,0,0,1.42
715338200686252587,https://www.airbnb.com/rooms/715338200686252587,20231220185646,2023-12-21,city scrape,Guest suite in Oakland · *4.93 · Studio · 1 bed · 1 bath,"Quiet neighborhood, with tree-lined streets. Within one mile of grocery shopping, boutiques, and restaurants.",34059064,https://www.airbnb.com/users/show/34059064,Diana,2015-05-23,"Oakland, CA",,within an hour,100%,94%,t,https://a0.muscache.com/im/users/34059064/profile_pic/1432416638/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/34059064/profile_pic/1432416638/original.jpg?aki_policy=profile_x_medium,Trestle Glen,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Trestle Glen,,37.80857,-122.23229,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$98.00,2,30,2,2,30,30,2.0,30.0,,t,0,0,0,0,2023-12-21,42,30,3,2022-10-03,2023-12-11,4.93,4.98,4.95,4.98,5.0,4.95,4.95,,f,1,1,0,0,2.83
715484067438308588,https://www.airbnb.com/rooms/715484067438308588,20231220185646,2023-12-21,previous scrape,Home in Oakland · 2 bedrooms · 2 beds · 1 private bath,,58471027,https://www.airbnb.com/users/show/58471027,Randi,2016-02-12,"Berkeley, CA",,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/4c58a43f-9519-493d-9f67-213c8c79dd4d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4c58a43f-9519-493d-9f67-213c8c79dd4d.jpg?aki_policy=profile_x_medium,Forestland,1,1,"['email', 'phone']",t,f,,Forestland,,37.83836,-122.19619,Private room in home,Private room,2,,1 private bath,,2,[],,7,90,7,7,90,90,7.0,90.0,,,0,0,0,0,2023-12-21,1,1,0,2023-01-01,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.08
716202707380550135,https://www.airbnb.com/rooms/716202707380550135,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · 1 bedroom · 1 bed · 2 baths,,263502162,https://www.airbnb.com/users/show/263502162,Landing,2019-05-22,"San Francisco, CA",Landing provides tens of thousands of furnished apartments in over 200 cities throughout the US. Every furnished Landing is complete with custom furniture and every homeware essential. Landing apartments are professionally managed and include 24/7 customer support.,within a few hours,86%,98%,f,https://a0.muscache.com/im/pictures/user/1567535f-99cd-4c14-95b3-2bb134463ebf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1567535f-99cd-4c14-95b3-2bb134463ebf.jpg?aki_policy=profile_x_medium,Five Points South,2553,3120,['phone'],t,t,,Northgate,,37.81285,-122.26681,Entire rental unit,Entire home/apt,2,,2 baths,,1,[],$192.00,30,180,30,30,180,180,30.0,180.0,,t,30,60,90,365,2023-12-20,0,0,0,,,,,,,,,,,t,2,2,0,0,
716736177928718361,https://www.airbnb.com/rooms/716736177928718361,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · Studio · 1 bed · 1 bath,,2293401,https://www.airbnb.com/users/show/2293401,Hayden,2012-05-04,,"Hello, 
We are Grace and Hayden from the San Francisco Bay Area. We enjoy watching the NBA Golden State Warriors, eating good food, traveling to different countries, and personal finance. We hope you enjoy our Airbnb and if you have questions feel free to reach out as we are local. 

We have 250+ great reviews on Airbnbs.",within an hour,100%,92%,f,https://a0.muscache.com/im/pictures/user/6ac24565-0163-438f-809a-24275af9b55a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6ac24565-0163-438f-809a-24275af9b55a.jpg?aki_policy=profile_x_medium,Santa Fe,8,8,"['email', 'phone', 'work_email']",t,t,,Adams Point,,37.80927,-122.2516,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$72.00,31,365,31,31,365,365,31.0,365.0,,t,0,9,39,219,2023-12-20,0,0,0,,,,,,,,,,,f,7,7,0,0,
716834527576535716,https://www.airbnb.com/rooms/716834527576535716,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · *5.0 · 2 bedrooms · 3 beds · 1 bath,The neighborhood is residential quiet.,113238175,https://www.airbnb.com/users/show/113238175,Kananu,2017-01-25,"Oakland, CA",,N/A,N/A,0%,f,https://a0.muscache.com/im/pictures/user/cc27a2e4-81b1-4ad5-ac1b-dc12a12fc47b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cc27a2e4-81b1-4ad5-ac1b-dc12a12fc47b.jpg?aki_policy=profile_x_medium,Millsmont,1,1,['phone'],t,t,"Oakland, California, United States",Millsmont,,37.7773,-122.16881,Entire guesthouse,Entire home/apt,4,,1 bath,,3,[],$149.00,2,60,2,2,60,60,2.0,60.0,,t,11,41,71,71,2023-12-20,14,1,0,2022-09-17,2022-12-27,5.0,5.0,4.93,5.0,5.0,4.93,4.86,,f,1,1,0,0,0.91
718313878832951214,https://www.airbnb.com/rooms/718313878832951214,20231220185646,2023-12-20,city scrape,Home in Oakland · 1 bedroom · 1 bed · 1 shared bath,,448985224,https://www.airbnb.com/users/show/448985224,Raiden,2022-03-10,"Concord, CA",,a few days or more,40%,36%,f,https://a0.muscache.com/im/pictures/user/b1c474f0-affc-4f74-9618-0c302aed586d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b1c474f0-affc-4f74-9618-0c302aed586d.jpg?aki_policy=profile_x_medium,Monument Corridor,11,17,['phone'],t,t,,Upper Dimond,,37.79968,-122.21315,Private room in home,Private room,1,,1 shared bath,,1,[],$41.00,5,365,5,5,365,365,5.0,365.0,,t,29,59,89,364,2023-12-20,0,0,0,,,,,,,,,,,f,4,0,4,0,
718815550379774912,https://www.airbnb.com/rooms/718815550379774912,20231220185646,2023-12-21,previous scrape,Rental unit in Oakland · 1 bedroom · 1 bed · 1 shared bath,Quiet place in a lively neighborhood.,465986586,https://www.airbnb.com/users/show/465986586,Charles,2022-06-25,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/5a6d9bba-ee15-4fa1-93a5-d59be1120701.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5a6d9bba-ee15-4fa1-93a5-d59be1120701.jpg?aki_policy=profile_x_medium,Bancroft Business,8,8,"['email', 'phone']",t,t,"Oakland, California, United States",Frick,,37.76984,-122.17432,Shared room in rental unit,Shared room,1,,1 shared bath,,1,[],$39.00,3,365,3,3,365,365,3.0,365.0,,t,0,0,0,0,2023-12-21,2,1,0,2022-10-16,2023-05-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,8,2,5,1,0.14
719485705253542610,https://www.airbnb.com/rooms/719485705253542610,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *4.77 · Studio · 1 bed · 1 bath,,139574430,https://www.airbnb.com/users/show/139574430,Eric,2017-07-10,,,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/73fe9824-e7ba-4b36-b174-6bef3783052b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/73fe9824-e7ba-4b36-b174-6bef3783052b.jpg?aki_policy=profile_x_medium,Fruitvale,2,2,"['email', 'phone']",t,f,,Bella Vista,,37.80041,-122.2378,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$69.00,3,365,3,3,365,365,3.0,365.0,,t,26,56,86,86,2023-12-20,35,28,0,2022-09-25,2023-10-17,4.77,4.69,4.91,4.91,4.89,4.31,4.71,,f,2,2,0,0,2.32
720371569444397788,https://www.airbnb.com/rooms/720371569444397788,20231220185646,2023-12-21,city scrape,Condo in Oakland · *4.86 · 2 bedrooms · 2 beds · 2 baths,"OPT OUTSIDE: McLaughlin Eastshore State Seashore (5.0 miles), Temescal Regional Recreation Area (5.1 miles), Sibley Volcanic Regional Preserve (7.3 miles), Golden Gate Park (12.2 miles), San Pablo Reservoir (14.9 miles)<br /><br />THE BAY AREA: Downtown Oakland (1.1 miles), Union Square (9.0 miles), Fisherman’s Wharf (10.3 miles), Haight-Ashbury (11.8 miles), Golden Gate Bridge (13.7 miles)<br /><br />DAY TRIPS: Muir Woods National Monument (25.2 miles), Point Reyes National Seashore (40.3 miles), San Jose (41.2 miles), Sonoma (46.8 miles)<br /><br />AIRPORTS: Oakland International Airport (9.2 miles), San Francisco International Airport (20.2 miles)",29944108,https://www.airbnb.com/users/show/29944108,Steve,2015-03-24,"San Francisco, CA",,within an hour,90%,100%,t,https://a0.muscache.com/im/pictures/user/User-29944108/original/6f8d6da6-32a7-46a4-b0ea-75fb03888245.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-29944108/original/6f8d6da6-32a7-46a4-b0ea-75fb03888245.jpeg?aki_policy=profile_x_medium,Acorn,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Oak Center,,37.808,-122.29013,Entire condo,Entire home/apt,4,,2 baths,,2,[],$200.00,2,29,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2023-12-21,41,37,1,2022-11-08,2023-11-24,4.86,4.86,4.86,4.93,4.93,4.4,4.76,,t,1,1,0,0,3.01
720496303251018224,https://www.airbnb.com/rooms/720496303251018224,20231220185646,2023-12-20,city scrape,Bed and breakfast in Oakland · *4.83 · 1 bedroom · 1 bed · 1 shared bath,The neighborhood Is  safe but  nothing Guarantee.,20708039,https://www.airbnb.com/users/show/20708039,Sarah,2014-08-29,"Oakland, CA","HI there! my name is Sarah, and I've been living here in Oakland for 3 years .I enjoy meeting new people and familiarizing myself with other cultures. 
We have a very friendly dog(black Lab)  …he is an indoor dog but unfortunately not friendly with cats , we don’t accept guests with cat. He is a indoor dog. 
Not good with cats. 
“All the guests have to provide a photo Id before checking otherwise their booking will be declined. “",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/0bf41c8d-70af-4d2d-b631-07a4327de813.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0bf41c8d-70af-4d2d-b631-07a4327de813.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Oakland, California, United States",Bancroft Business-Havenscourt,,37.76637,-122.18811,Private room in bed and breakfast,Private room,1,,1 shared bath,,1,[],$99.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2023-12-20,6,4,0,2022-09-24,2023-08-11,4.83,4.67,4.5,4.67,4.5,4.5,4.67,,t,1,0,1,0,0.40
721278272338431430,https://www.airbnb.com/rooms/721278272338431430,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.95 · 3 bedrooms · 4 beds · 3 baths,,6078143,https://www.airbnb.com/users/show/6078143,Michelle,2013-04-24,"Oakland, CA",Minivan-driving mother of 3 with a soft spot for Spain.,within a few hours,100%,78%,t,https://a0.muscache.com/im/pictures/user/9d5f7b79-c6ab-42a9-a325-77651ca245b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9d5f7b79-c6ab-42a9-a325-77651ca245b5.jpg?aki_policy=profile_x_medium,Piedmont Pines,1,1,"['email', 'phone']",t,t,,Piedmont Pines,,37.81529,-122.19242,Entire home,Entire home/apt,8,,3 baths,,4,[],$957.00,2,60,2,2,60,60,2.0,60.0,,t,12,42,70,331,2023-12-20,37,32,1,2022-10-22,2023-11-24,4.95,5.0,5.0,5.0,5.0,4.97,4.95,,f,1,1,0,0,2.61
721278912076829703,https://www.airbnb.com/rooms/721278912076829703,20231220185646,2023-12-21,previous scrape,Home in Oakland · *4.91 · 2 bedrooms · 2 beds · 1 bath,,4589076,https://www.airbnb.com/users/show/4589076,Juliana,2013-01-04,"Oakland, CA",,N/A,N/A,100%,t,https://a0.muscache.com/im/users/4589076/profile_pic/1398891558/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4589076/profile_pic/1398891558/original.jpg?aki_policy=profile_x_medium,Maxwell Park,1,1,"['email', 'phone']",t,t,,Maxwell Park,,37.77805,-122.19184,Entire home,Entire home/apt,4,,1 bath,,2,[],,2,1125,2,2,1125,1125,2.0,1125.0,,,0,0,0,0,2023-12-21,11,8,0,2022-11-12,2023-08-26,4.91,5.0,5.0,5.0,4.91,4.73,4.91,,f,1,1,0,0,0.81
721363500654097833,https://www.airbnb.com/rooms/721363500654097833,20231220185646,2023-12-20,city scrape,Home in Oakland · 4 bedrooms · 7 beds · 2.5 baths,neighborhood is very lovely and welcoming,307933687,https://www.airbnb.com/users/show/307933687,Aloy,2019-11-07,,,within an hour,100%,75%,f,https://a0.muscache.com/im/pictures/user/82eb372c-5bfa-474d-984e-a3514f80aa6e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/82eb372c-5bfa-474d-984e-a3514f80aa6e.jpg?aki_policy=profile_x_medium,Seminary,11,24,"['email', 'phone']",t,t,"Oakland, California, United States",Seminary,,37.76605,-122.19953,Entire home,Entire home/apt,12,,2.5 baths,,7,[],$798.00,1,365,1,3,365,365,1.4,365.0,,t,30,60,90,365,2023-12-20,0,0,0,,,,,,,,,,,f,11,11,0,0,
721746942884416491,https://www.airbnb.com/rooms/721746942884416491,20231220185646,2023-12-20,city scrape,Condo in Oakland · *4.93 · 1 bedroom · 1 bed · 1 bath,"Take a walk to Piedmont Ave to grab a bite or to Lake Merritt for weekend festivities. <br />Other points of Interests: <br />- The Morcom Rose garden is a mile away. This botanical garden is beautiful and provides peace and tranquility after a rough day at work.<br />- Oakland Museum of California is a fun Fri night spot with of food trucks, live music and fun activities for young folks and families.<br />- Lakeshore Farmers market is an amazing Sat morning event. Fresh produce and yummy food all <br />morning.<br />- Every weekend there's fun Lake Merritt happenings. Barbecues, live music, and uplifting atmosphere.<br />- Oakland Art Murmur: First Fridays of every month, take a walk down Telegraph to 27th St and experience exciting happenings of<br />art and food walk.<br /><br />Checkout my town guide here: https://abnb.me/0gSNawxx1tb",478713477,https://www.airbnb.com/users/show/478713477,Riza And Miguel,2022-09-08,"Oakland, CA","Deeply rooted in our community, we are a small family-run property management company. We're privileged to provide safe and stylish homes for folks needing homes on a temporary basis. 

Whether you’ve just moved, are on a business trip, temporarily relocating or on a vacation, you’ll be at home with us. 

During your stay we take our hospitality role very seriously. Driven by the mission that: Mi Casa es su Casa. 
",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/11214169-3f3d-4faf-b1f3-7fd417387f48.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/11214169-3f3d-4faf-b1f3-7fd417387f48.jpg?aki_policy=profile_x_medium,Mosswood,13,14,"['email', 'phone']",t,t,"Oakland, California, United States",Grand Lake,,37.81956,-122.25284,Entire condo,Entire home/apt,2,,1 bath,,1,[],$125.00,1,1125,1,5,1125,1125,3.7,1125.0,,t,23,37,67,168,2023-12-20,30,27,2,2022-10-31,2023-12-03,4.93,4.9,4.73,4.87,4.97,4.9,4.9,,f,6,6,0,0,2.16
722578469258628029,https://www.airbnb.com/rooms/722578469258628029,20231220185646,2023-12-20,city scrape,Home in Berkeley · 1 bedroom · 1 bed · 1 private bath,,107730533,https://www.airbnb.com/users/show/107730533,Ed,2016-12-19,"Berkeley, CA","Clean, Quite and cordial ",N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/User-107730533/original/5287eac2-133d-4133-8d04-9f4ecd4e46a7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-107730533/original/5287eac2-133d-4133-8d04-9f4ecd4e46a7.jpeg?aki_policy=profile_x_medium,Claremont Hills,1,1,"['email', 'phone']",t,t,,Claremont,,37.85668,-122.22458,Private room in home,Private room,2,,1 private bath,,1,[],$149.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,30,60,90,365,2023-12-20,1,1,0,2023-03-19,2023-03-19,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.11
723930599005745582,https://www.airbnb.com/rooms/723930599005745582,20231220185646,2023-12-20,city scrape,Serviced apartment in Oakland · 1 bedroom · 1 bed · 1 bath,"Oakland is a beautiful city with rich history and a central location. Indulge yourself in Oakland's famous Hotboys sandwiches or simply go for a relaxing walk in the calm area. With a central location, enjoy the stunning Lake Merritt, hop on the BART to go to San Francisco, or stop by the beautiful campus of UC Berkeley.",250411802,https://www.airbnb.com/users/show/250411802,Zaid,2019-03-22,"Houston, TX","Hi, I’m Zaid! I started using Airbnb back in 2018 and have traveled the entire world using it. I’ve met some amazing people and experienced memories I’ll cherish for the rest of my life.

This journey around the world inspired me to create a company that can share that similar experience with all of you. I can’t wait to host you wherever you stay. Cheers!",within an hour,100%,86%,t,https://a0.muscache.com/im/pictures/user/277625d3-25f0-4746-a682-cfa311faa5d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/277625d3-25f0-4746-a682-cfa311faa5d8.jpg?aki_policy=profile_x_medium,Far West Side,3,4,"['email', 'phone']",t,t,"Oakland, California, United States",Lakewide,,37.80577,-122.26622,Entire serviced apartment,Entire home/apt,2,,1 bath,,1,[],$250.00,30,730,1,30,730,730,29.8,730.0,,t,0,1,1,50,2023-12-20,1,1,0,2023-07-31,2023-07-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,2,0,0,0.21
724646814880219675,https://www.airbnb.com/rooms/724646814880219675,20231220185646,2023-12-20,city scrape,Home in Oakland · 1 bedroom · 1 bed · 1 shared bath,"Located in exclusive Montclair neighborhood in Bay Area. Close to restaurants, schools, arts and entrainment. Huckleberry Park and Sibley Parks are few hundred feet away for hiking or biking. A unique urban and forestry location combined. Off Highway 13, this neighborhood has some of the most popular real estates in the Bay Area, with a pedestrian-friendly Montclair village which has a Bavarian mountain town feel to it. Montclair is the gateway into Oakland’s wilderness parks (Redwood Regional and Joaquin Miller) with some of the East Bay’s best hiking and biking spots nearby. There is also Chabot Space & Science Center close in the hills. A beautiful upscale neighborhood with amazing views, climate and culture.",133001506,https://www.airbnb.com/users/show/133001506,Max,2017-06-01,"Oakland, CA","I have lived in Oakland Hills for over 25 years. Enjoying living in such a beautiful, serene and peaceful location. I am around to check you in personally.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-133001506/original/3e58f999-bac1-4b02-9953-4d4f948f4c9e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-133001506/original/3e58f999-bac1-4b02-9953-4d4f948f4c9e.jpeg?aki_policy=profile_x_medium,Forestland,2,5,"['email', 'phone']",t,t,"Oakland, California, United States",Forestland,,37.83908,-122.19399,Private room in home,Private room,2,,1 shared bath,,1,[],$74.00,3,365,3,3,365,365,3.0,365.0,,t,30,32,32,295,2023-12-20,2,2,0,2023-08-17,2023-08-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,2,1,1,0,0.48
724675060534630675,https://www.airbnb.com/rooms/724675060534630675,20231220185646,2023-12-20,city scrape,Condo in Oakland · *5.0 · 1 bedroom · 1 bed · 1 bath,"Located in the city on the east side of San Francisco Bay. Jack London Square has a statue of the writer, who frequented the area. Nearby, downtown features restored Victorian architecture and boutiques. Near Chinatown, the Museum of California covers state history, nature and art. Uptown contains the art deco Fox and Paramount theaters, restaurants, bars and galleries.",481151196,https://www.airbnb.com/users/show/481151196,Julie,2022-09-26,,Bay Area native who loves to try new food and meet people from all over. Can't wait to host you!,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/8048d264-f63c-40be-9ed2-b57ac12f9801.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8048d264-f63c-40be-9ed2-b57ac12f9801.jpg?aki_policy=profile_x_medium,Downtown Oakland,2,2,"['email', 'phone']",t,t,"Oakland, California, United States",Lakewide,,37.80599379924062,-122.26397202581428,Entire condo,Entire home/apt,2,,1 bath,,1,[],$140.00,30,365,30,30,1125,1125,30.0,1125.0,,t,0,0,23,298,2023-12-20,3,3,0,2023-04-17,2023-10-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,2,0,0,0.36
724867320780351706,https://www.airbnb.com/rooms/724867320780351706,20231220185646,2023-12-21,previous scrape,Villa in Oakland · *5.0 · 1 bedroom · 1 bed · 9 shared baths,,6722695,https://www.airbnb.com/users/show/6722695,E.J. Blumberg,2013-06-03,"Oakland, CA","I've spent most of my life between the Bay Area, Santa Monica, and NYC.  I like art and the rentals are quite filled with it. I've traveled a lot, from 10 in a room hostels to luxury, and understand what makes a nice place to visit. it's important to me that you have a great stay!   Thank you, EJ Blumberg",within a few hours,100%,88%,t,https://a0.muscache.com/im/users/6722695/profile_pic/1428016680/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6722695/profile_pic/1428016680/original.jpg?aki_policy=profile_x_medium,Lakeshore,29,41,"['email', 'phone']",t,t,,Clinton,,37.79596,-122.242,Private room in villa,Private room,2,,9 shared baths,,1,[],,28,700,28,28,700,700,28.0,700.0,,,0,0,0,0,2023-12-21,4,2,0,2022-11-06,2023-07-01,5.0,5.0,5.0,5.0,5.0,4.75,5.0,,f,29,12,17,0,0.29
724882372250924759,https://www.airbnb.com/rooms/724882372250924759,20231220185646,2023-12-21,previous scrape,Villa in Oakland · *5.0 · 1 bedroom · 1 bed · 9 shared baths,,6722695,https://www.airbnb.com/users/show/6722695,E.J. Blumberg,2013-06-03,"Oakland, CA","I've spent most of my life between the Bay Area, Santa Monica, and NYC.  I like art and the rentals are quite filled with it. I've traveled a lot, from 10 in a room hostels to luxury, and understand what makes a nice place to visit. it's important to me that you have a great stay!   Thank you, EJ Blumberg",within a few hours,100%,88%,t,https://a0.muscache.com/im/users/6722695/profile_pic/1428016680/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6722695/profile_pic/1428016680/original.jpg?aki_policy=profile_x_medium,Lakeshore,29,41,"['email', 'phone']",t,t,,Rancho San Antonio,,37.79401,-122.24125,Private room in villa,Private room,1,,9 shared baths,,1,[],,28,365,28,28,365,365,28.0,365.0,,,0,0,0,0,2023-12-21,5,3,0,2022-10-11,2023-09-14,5.0,5.0,5.0,5.0,5.0,4.8,5.0,,f,29,12,17,0,0.34
726390322325869172,https://www.airbnb.com/rooms/726390322325869172,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.93 · 3 bedrooms · 5 beds · 3.5 baths,"Villa Pearl is a gorgeous modern 2 level house in a quiet residential neighborhood surrounded with high end homes nearby. It's right by the West Oakland Farm Park, you can do some research about the neighborhood <br /><br />This part of town is near the historical industrial area in Oakland; there are warehouses (mostly empty) and artist studios nearby. Once belonged to Emeryville, Villa Pearl located at the border of Oakland and Emeryville. Many phone apps such as Maps or Uber still confuse our address in Emeryville; please be assured that they all go to the same place :) <br /><br />Once quite an industrial area, and it still is; the neighborhood has gone through some major transformation. while you still see many warehouses nearby, there have been beautiful condos and new homes, farm park, amazing landscaped front yards popping up;  largely due to the legendary Hall of Fame developer Kathy Kuhner who has been living on the same street and building some of the most beautiful, wildly ",367272912,https://www.airbnb.com/users/show/367272912,Jess,2020-09-12,"Oakland, CA","Jess is a designer, photographer, musician, investor and entrepreneur. She has a big love for nature, art & beauty; when she's not taking care of her guests, she's creating beauty in one of her gardens or design projects. Message me if you need your spaces designed or managed professionally!",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/240da39f-fbe9-43b9-82d8-11b4f1918716.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/240da39f-fbe9-43b9-82d8-11b4f1918716.jpg?aki_policy=profile_x_medium,Longfellow,10,13,"['email', 'phone']",t,t,"Oakland, California, United States",Clawson,,37.82371,-122.28649,Entire home,Entire home/apt,8,,3.5 baths,,5,[],$199.00,1,30,1,1,30,1125,1.0,855.7,,t,11,28,47,290,2023-12-20,88,75,4,2022-10-03,2023-12-18,4.93,5.0,4.94,4.99,4.95,4.44,4.82,,f,8,8,0,0,5.95
